,baronKills,dominionVictoryScore,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,riftHeraldKills,teamId,towerKills,vilemawKills,winner,gameLength,goldTotal,goldDiff,killTotal,killDiff,towerDiff,inhibitorDiff,baronDiff,dragonDiff
0,1,0,3,True,True,True,True,False,True,2,0,200,10,0,True,46.1,89972,4086,43,-3,4,1,0,2
0,1,0,1,False,False,False,False,False,False,1,0,100,6,0,False,46.1,85886,-4086,46,3,-4,-1,0,-2
0,0,0,5,False,True,True,True,False,False,1,0,200,8,0,True,42.6333333333,81666,7870,45,5,4,1,-1,5
0,1,0,0,True,False,False,False,False,True,0,0,100,4,0,False,42.6333333333,73796,-7870,40,-5,-4,-1,1,-5
0,0,0,2,False,True,True,True,False,True,1,0,100,5,0,True,22.0833333333,42067,10816,20,4,4,1,0,2
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,22.0833333333,31251,-10816,16,-4,-4,-1,0,-2
0,0,0,3,False,True,False,True,False,False,4,0,100,10,0,True,47.4666666667,86643,-4257,41,-5,4,3,-2,1
0,2,0,2,True,False,True,False,False,True,1,0,200,6,0,False,47.4666666667,90900,4257,46,5,-4,-3,2,-1
0,0,0,1,False,True,True,False,False,True,0,0,200,5,0,True,20.55,39838,11344,25,17,5,0,0,1
0,0,0,0,False,False,False,False,True,False,0,1,100,0,0,False,20.55,28494,-11344,8,-17,-5,0,0,-1
0,0,0,2,False,False,True,True,False,False,1,0,200,8,0,True,28.0833333333,57124,7743,43,18,4,1,0,2
0,0,0,0,False,True,False,False,False,True,0,0,100,4,0,False,28.0833333333,49381,-7743,25,-18,-4,-1,0,-2
0,0,0,2,False,True,True,True,False,True,1,0,200,8,0,True,23.8833333333,51771,13184,34,19,7,1,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,23.8833333333,38587,-13184,15,-19,-7,-1,0,-2
0,1,0,1,True,True,False,True,False,True,4,0,200,10,0,True,27.8166666667,61358,18665,44,30,9,4,1,0
0,0,0,1,False,False,True,False,False,False,0,0,100,1,0,False,27.8166666667,42693,-18665,14,-30,-9,-4,-1,0
0,0,0,3,False,True,True,True,False,False,5,0,100,9,0,True,39.2,77591,9088,42,15,6,5,-1,1
0,1,0,2,True,False,False,False,False,True,0,0,200,3,0,False,39.2,68503,-9088,27,-15,-6,-5,1,-1
0,0,0,3,False,True,True,True,False,True,2,0,100,10,0,True,30.15,59516,8604,36,11,7,2,0,3
0,0,0,0,False,False,False,False,False,False,0,0,200,3,0,False,30.15,50912,-8604,25,-11,-7,-2,0,-3
0,1,0,3,True,False,True,True,False,True,1,0,200,8,0,True,35.8,77480,12607,50,13,4,1,1,2
0,0,0,1,False,True,False,False,False,False,0,0,100,4,0,False,35.8,64873,-12607,37,-13,-4,-1,-1,-2
0,1,0,3,True,False,True,True,False,True,1,0,200,9,0,True,37.3,72430,9326,42,7,6,1,1,2
0,0,0,1,False,True,False,False,False,False,0,0,100,3,0,False,37.3,63104,-9326,35,-7,-6,-1,-1,-2
0,1,0,3,True,True,True,False,False,False,1,0,200,9,0,True,40.5166666667,79585,12541,36,7,3,0,1,1
0,0,0,2,False,False,False,True,False,True,1,0,100,6,0,False,40.5166666667,67044,-12541,29,-7,-3,0,-1,-1
0,0,0,1,False,False,True,False,False,False,0,0,200,4,0,True,29.4666666667,54920,5938,30,9,0,0,0,0
0,0,0,1,False,True,False,False,True,True,0,1,100,4,0,False,29.4666666667,48982,-5938,21,-9,0,0,0,0
0,1,0,3,True,True,True,True,True,True,3,1,200,11,0,True,30.65,62474,22973,31,23,11,3,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,30.65,39501,-22973,8,-23,-11,-3,-1,-3
0,0,0,2,False,True,True,True,True,True,3,1,100,10,0,True,37.2,65667,11815,23,9,9,3,0,2
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,37.2,53852,-11815,14,-9,-9,-3,0,-2
0,0,0,1,False,True,True,True,True,True,2,1,100,8,0,True,22.4833333333,47299,13201,33,16,8,2,0,0
0,0,0,1,False,False,False,False,False,False,0,0,200,0,0,False,22.4833333333,34098,-13201,17,-16,-8,-2,0,0
0,2,0,4,True,True,True,True,True,False,1,1,200,8,0,True,39.3,83433,10486,56,17,5,1,2,3
0,0,0,1,False,False,False,False,False,True,0,0,100,3,0,False,39.3,72947,-10486,39,-17,-5,-1,-2,-3
0,0,0,3,False,False,False,True,False,False,4,0,200,9,0,True,37.1833333333,73726,9535,42,19,7,4,-1,2
0,1,0,1,True,True,True,False,True,True,0,1,100,2,0,False,37.1833333333,64191,-9535,23,-19,-7,-4,1,-2
0,1,0,2,True,False,False,True,True,True,1,1,200,10,0,True,27.2666666667,59674,20341,34,21,10,1,1,1
0,0,0,1,False,True,True,False,False,False,0,0,100,0,0,False,27.2666666667,39333,-20341,13,-21,-10,-1,-1,-1
0,0,0,3,False,True,True,True,False,True,1,0,100,8,0,True,32.6833333333,63837,13747,35,12,7,1,0,3
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,32.6833333333,50090,-13747,23,-12,-7,-1,0,-3
0,0,0,3,False,True,True,False,False,True,1,0,100,10,0,True,40.7166666667,77496,-4889,42,-9,3,0,-1,2
0,1,0,1,True,False,False,True,False,False,1,0,200,7,0,False,40.7166666667,82385,4889,51,9,-3,0,1,-2
0,2,0,2,True,False,True,True,False,True,5,0,100,11,0,True,49.2666666667,90761,-818,32,-11,6,5,1,1
0,1,0,1,False,True,False,False,False,False,0,0,200,5,0,False,49.2666666667,91579,818,43,11,-6,-5,-1,-1
0,1,0,3,True,False,True,True,False,True,2,0,200,10,0,True,32.9166666667,70170,16174,39,11,7,2,1,2
0,0,0,1,False,True,False,False,False,False,0,0,100,3,0,False,32.9166666667,53996,-16174,28,-11,-7,-2,-1,-2
0,1,0,2,True,True,True,True,False,False,3,0,200,10,0,True,31.0166666667,68190,20588,47,29,9,3,1,1
0,0,0,1,False,False,False,False,False,True,0,0,100,1,0,False,31.0166666667,47602,-20588,18,-29,-9,-3,-1,-1
0,0,0,3,False,True,True,True,False,False,4,0,100,11,0,True,42.95,82940,1548,51,10,5,4,0,2
0,0,0,1,False,False,False,False,False,True,0,0,200,6,0,False,42.95,81392,-1548,41,-10,-5,-4,0,-2
0,1,0,2,True,False,True,True,False,True,2,0,100,10,0,True,33.3,60165,3980,31,6,8,2,1,2
0,0,0,0,False,True,False,False,False,False,0,0,200,2,0,False,33.3,56185,-3980,25,-6,-8,-2,-1,-2
0,1,0,2,True,True,True,True,True,True,2,1,200,8,0,True,28.75,60800,13057,36,11,6,2,1,1
0,0,0,1,False,False,False,False,False,False,0,0,100,2,0,False,28.75,47743,-13057,25,-11,-6,-2,-1,-1
0,1,0,2,True,False,True,True,False,True,4,0,200,11,0,True,33.75,68733,9874,31,0,8,4,1,1
0,0,0,1,False,True,False,False,False,False,0,0,100,3,0,False,33.75,58859,-9874,31,0,-8,-4,-1,-1
0,1,0,4,True,True,True,True,True,True,3,1,200,11,0,True,35.7833333333,75251,17852,34,11,10,3,1,4
0,0,0,0,False,False,False,False,False,False,0,0,100,1,0,False,35.7833333333,57399,-17852,23,-11,-10,-3,-1,-4
0,1,0,2,True,False,False,True,False,True,2,0,100,10,0,True,28.1666666667,59881,14513,33,16,8,2,1,1
0,0,0,1,False,True,True,False,False,False,0,0,200,2,0,False,28.1666666667,45368,-14513,17,-16,-8,-2,-1,-1
0,1,0,1,True,False,False,True,False,False,1,0,100,6,0,True,32.7333333333,60465,2768,32,7,-1,1,1,-2
0,0,0,3,False,True,True,False,False,True,0,0,200,7,0,False,32.7333333333,57697,-2768,25,-7,1,-1,-1,2
0,1,0,4,True,True,True,True,True,True,3,1,100,10,0,True,39.4666666667,80284,13512,45,15,8,3,1,4
0,0,0,0,False,False,False,False,False,False,0,0,200,2,0,False,39.4666666667,66772,-13512,30,-15,-8,-3,-1,-4
0,0,0,2,False,False,True,False,False,True,0,0,200,3,0,True,20.2333333333,38400,10009,22,15,3,0,0,2
0,0,0,0,False,True,False,False,False,False,0,0,100,0,0,False,20.2333333333,28391,-10009,7,-15,-3,0,0,-2
0,0,0,3,False,False,True,True,False,True,2,0,100,8,0,True,25.5,51269,9914,27,8,7,2,0,3
0,0,0,0,False,True,False,False,False,False,0,0,200,1,0,False,25.5,41355,-9914,19,-8,-7,-2,0,-3
0,1,0,3,True,True,True,True,False,True,2,0,200,10,0,True,36.7,71308,14480,30,2,10,2,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,36.7,56828,-14480,28,-2,-10,-2,-1,-3
0,0,0,3,False,True,True,True,False,False,2,0,200,8,0,True,39.45,75099,3527,46,13,4,2,-1,3
0,1,0,0,True,False,False,False,False,True,0,0,100,4,0,False,39.45,71572,-3527,33,-13,-4,-2,1,-3
0,0,0,1,False,True,True,True,False,True,2,0,100,10,0,True,28.7166666667,60668,13055,39,25,7,2,0,1
0,0,0,0,False,False,False,False,False,False,0,0,200,3,0,False,28.7166666667,47613,-13055,14,-25,-7,-2,0,-1
0,2,0,4,True,True,True,False,True,True,1,1,200,9,0,True,43.8,89613,12407,52,25,1,0,2,3
0,0,0,1,False,False,False,True,False,False,1,0,100,8,0,False,43.8,77206,-12407,27,-25,-1,0,-2,-3
0,0,0,1,False,True,True,False,False,True,1,0,100,9,0,True,32.7166666667,67898,7124,40,5,4,0,0,-1
0,0,0,2,False,False,False,True,False,False,1,0,200,5,0,False,32.7166666667,60774,-7124,35,-5,-4,0,0,1
0,1,0,3,True,True,True,True,False,False,4,0,100,11,0,True,38.3666666667,74586,7902,35,16,7,4,1,3
0,0,0,0,False,False,False,False,False,True,0,0,200,4,0,False,38.3666666667,66684,-7902,19,-16,-7,-4,-1,-3
0,0,0,3,False,True,False,True,False,True,1,0,100,9,0,True,36.3333333333,66943,10335,26,5,6,1,0,2
0,0,0,1,False,False,True,False,False,False,0,0,200,3,0,False,36.3333333333,56608,-10335,21,-5,-6,-1,0,-2
0,1,0,3,True,False,True,True,False,True,3,0,100,11,0,True,27.0166666667,56179,15041,28,12,10,3,1,3
0,0,0,0,False,True,False,False,False,False,0,0,200,1,0,False,27.0166666667,41138,-15041,16,-12,-10,-3,-1,-3
0,2,0,3,True,False,False,True,False,False,2,0,200,9,0,True,62.5333333333,121462,-86,57,1,-2,-3,0,-1
0,2,0,4,False,True,True,False,False,True,5,0,100,11,0,False,62.5333333333,121548,86,56,-1,2,3,0,1
0,0,0,2,False,False,False,True,False,True,3,0,200,9,0,True,37.9,69618,-1248,41,5,3,2,-2,1
0,2,0,1,True,True,True,False,False,False,1,0,100,6,0,False,37.9,70866,1248,36,-5,-3,-2,2,-1
0,1,0,1,True,True,False,True,False,False,1,0,200,7,0,True,28.45,54193,6097,24,2,3,1,1,-1
0,0,0,2,False,False,True,False,False,True,0,0,100,4,0,False,28.45,48096,-6097,22,-2,-3,-1,-1,1
0,0,0,3,False,False,True,True,False,False,2,0,200,11,0,True,29.7166666667,57944,12665,31,20,9,2,0,3
0,0,0,0,False,True,False,False,False,True,0,0,100,2,0,False,29.7166666667,45279,-12665,11,-20,-9,-2,0,-3
0,1,0,3,True,True,False,True,False,True,3,0,100,10,0,True,40.3833333333,79952,9403,36,9,6,3,1,1
0,0,0,2,False,False,True,False,False,False,0,0,200,4,0,False,40.3833333333,70549,-9403,27,-9,-6,-3,-1,-1
0,1,0,1,True,True,False,True,False,True,2,0,200,11,0,True,23.5166666667,49853,16899,25,14,11,2,1,0
0,0,0,1,False,False,True,False,False,False,0,0,100,0,0,False,23.5166666667,32954,-16899,11,-14,-11,-2,-1,0
0,1,0,3,True,True,True,True,False,True,2,0,200,11,0,True,25.7333333333,53937,17328,28,17,11,2,1,3
0,0,0,0,False,False,False,False,True,False,0,1,100,0,0,False,25.7333333333,36609,-17328,11,-17,-11,-2,-1,-3
0,1,0,3,True,True,True,True,False,False,2,0,200,10,0,True,25.3833333333,55517,14603,36,19,8,2,1,3
0,0,0,0,False,False,False,False,True,True,0,1,100,2,0,False,25.3833333333,40914,-14603,17,-19,-8,-2,-1,-3
0,0,0,4,False,True,True,True,False,True,2,0,100,10,0,True,40.3833333333,83624,11484,54,20,6,2,-1,4
0,1,0,0,True,False,False,False,False,False,0,0,200,4,0,False,40.3833333333,72140,-11484,34,-20,-6,-2,1,-4
0,0,0,3,False,True,True,True,True,False,3,1,200,11,0,True,31.0666666667,63947,8580,38,9,8,3,0,3
0,0,0,0,False,False,False,False,False,True,0,0,100,3,0,False,31.0666666667,55367,-8580,29,-9,-8,-3,0,-3
0,1,0,2,True,False,False,False,False,True,4,0,200,11,0,True,45.2333333333,86102,3863,38,-20,5,3,1,0
0,0,0,2,False,True,True,True,False,False,1,0,100,6,0,False,45.2333333333,82239,-3863,58,20,-5,-3,-1,0
0,1,0,2,True,True,False,True,False,True,3,0,200,11,0,True,39.25,77517,13505,32,1,10,3,1,-1
0,0,0,3,False,False,True,False,False,False,0,0,100,1,0,False,39.25,64012,-13505,31,-1,-10,-3,-1,1
0,0,0,2,False,True,True,True,False,True,1,0,200,9,0,True,31.1166666667,63898,12636,42,9,8,1,0,1
0,0,0,1,False,False,False,False,False,False,0,0,100,1,0,False,31.1166666667,51262,-12636,33,-9,-8,-1,0,-1
0,0,0,2,False,True,True,True,False,True,2,0,200,11,0,True,20.5,46919,20076,28,18,11,2,0,2
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,20.5,26843,-20076,10,-18,-11,-2,0,-2
0,1,0,3,True,False,True,True,True,False,3,1,100,11,0,True,32.7333333333,67215,13360,40,11,8,3,1,2
0,0,0,1,False,True,False,False,False,True,0,0,200,3,0,False,32.7333333333,53855,-13360,29,-11,-8,-3,-1,-2
0,1,0,3,True,True,True,True,False,True,1,0,200,10,0,True,41.0,87019,16473,54,13,7,1,1,2
0,0,0,1,False,False,False,False,False,False,0,0,100,3,0,False,41.0,70546,-16473,41,-13,-7,-1,-1,-2
0,1,0,2,True,True,True,True,False,False,3,0,200,10,0,True,34.8833333333,72127,15172,38,13,5,3,1,1
0,0,0,1,False,False,False,False,False,True,0,0,100,5,0,False,34.8833333333,56955,-15172,25,-13,-5,-3,-1,-1
0,0,0,4,False,True,True,True,False,True,4,0,100,11,0,True,36.85,72509,18080,39,18,10,4,0,4
0,0,0,0,False,False,False,False,False,False,0,0,200,1,0,False,36.85,54429,-18080,21,-18,-10,-4,0,-4
0,1,0,4,True,True,True,True,False,False,3,0,100,11,0,True,36.2166666667,70292,9993,34,13,7,3,1,4
0,0,0,0,False,False,False,False,True,True,0,1,200,4,0,False,36.2166666667,60299,-9993,21,-13,-7,-3,-1,-4
0,0,0,2,False,False,False,True,False,False,2,0,200,10,0,True,26.0666666667,49489,9533,20,3,6,2,0,1
0,0,0,1,False,True,True,False,False,True,0,0,100,4,0,False,26.0666666667,39956,-9533,17,-3,-6,-2,0,-1
0,0,0,2,False,False,False,True,False,False,1,0,100,8,0,True,30.2833333333,61609,14373,37,15,6,1,0,1
0,0,0,1,False,True,True,False,False,True,0,0,200,2,0,False,30.2833333333,47236,-14373,22,-15,-6,-1,0,-1
0,1,0,2,True,True,False,True,False,True,1,0,200,10,0,True,34.45,69698,17521,33,15,9,1,1,0
0,0,0,2,False,False,True,False,False,False,0,0,100,1,0,False,34.45,52177,-17521,18,-15,-9,-1,-1,0
0,1,0,4,True,False,True,True,False,False,3,0,100,10,0,True,41.2166666667,84235,11808,50,14,3,2,1,3
0,0,0,1,False,True,False,False,True,True,1,1,200,7,0,False,41.2166666667,72427,-11808,36,-14,-3,-2,-1,-3
0,1,0,2,True,True,False,True,False,True,2,0,200,10,0,True,26.8333333333,56457,13411,28,13,7,2,1,1
0,0,0,1,False,False,True,False,False,False,0,0,100,3,0,False,26.8333333333,43046,-13411,15,-13,-7,-2,-1,-1
0,1,0,3,True,False,True,True,False,True,4,0,100,11,0,True,39.0333333333,83633,19763,51,25,9,4,1,3
0,0,0,0,False,True,False,False,False,False,0,0,200,2,0,False,39.0333333333,63870,-19763,26,-25,-9,-4,-1,-3
0,1,0,3,True,False,True,True,True,True,2,1,100,10,0,True,39.0166666667,78556,9397,29,-10,6,2,1,2
0,0,0,1,False,True,False,False,False,False,0,0,200,4,0,False,39.0166666667,69159,-9397,39,10,-6,-2,-1,-2
0,0,0,2,False,False,True,True,False,True,1,0,100,9,0,True,26.9666666667,50894,14187,32,17,9,1,0,2
0,0,0,0,False,True,False,False,False,False,0,0,200,0,0,False,26.9666666667,36707,-14187,15,-17,-9,-1,0,-2
0,0,0,2,False,False,False,True,False,True,4,0,200,10,0,True,43.9166666667,86384,325,50,-7,4,4,-2,0
0,2,0,2,True,True,True,False,False,False,0,0,100,6,0,False,43.9166666667,86059,-325,57,7,-4,-4,2,0
0,1,0,1,True,True,False,False,False,True,0,0,100,6,0,True,28.8833333333,56947,11637,37,19,5,0,1,0
0,0,0,1,False,False,True,False,False,False,0,0,200,1,0,False,28.8833333333,45310,-11637,18,-19,-5,0,-1,0
0,0,0,2,False,True,True,False,False,True,2,0,200,10,0,True,37.25,73740,2753,39,2,4,0,-1,0
0,1,0,2,True,False,False,True,True,False,2,1,100,6,0,False,37.25,70987,-2753,37,-2,-4,0,1,0
0,1,0,0,True,False,False,True,False,True,2,0,100,10,0,True,32.3833333333,65930,18101,34,18,8,2,1,-3
0,0,0,3,False,True,True,False,False,False,0,0,200,2,0,False,32.3833333333,47829,-18101,16,-18,-8,-2,-1,3
0,0,0,3,False,True,True,True,False,True,3,0,100,11,0,True,38.3833333333,75974,6291,39,2,8,3,-1,2
0,1,0,1,True,False,False,False,False,False,0,0,200,3,0,False,38.3833333333,69683,-6291,37,-2,-8,-3,1,-2
0,1,0,2,True,False,False,True,False,True,5,0,200,11,0,True,39.85,91541,15737,51,8,10,5,1,0
0,0,0,2,False,True,True,False,False,False,0,0,100,1,0,False,39.85,75804,-15737,43,-8,-10,-5,-1,0
0,1,0,3,True,False,True,True,False,True,1,0,200,8,0,True,26.2333333333,58242,10560,44,17,6,1,1,3
0,0,0,0,False,True,False,False,True,False,0,1,100,2,0,False,26.2333333333,47682,-10560,27,-17,-6,-1,-1,-3
0,1,0,3,True,True,True,True,True,False,1,1,200,7,0,True,32.4833333333,59914,1298,26,0,0,1,1,3
0,0,0,0,False,False,False,False,False,True,0,0,100,7,0,False,32.4833333333,58616,-1298,26,0,0,-1,-1,-3
0,0,0,2,False,True,True,True,False,True,3,0,200,11,0,True,33.7666666667,69531,9355,42,6,11,3,-1,1
0,1,0,1,True,False,False,False,False,False,0,0,100,0,0,False,33.7666666667,60176,-9355,36,-6,-11,-3,1,-1
0,2,0,5,True,True,True,True,False,True,4,0,100,11,0,True,44.35,91545,15728,53,19,7,4,2,5
0,0,0,0,False,False,False,False,False,False,0,0,200,4,0,False,44.35,75817,-15728,34,-19,-7,-4,-2,-5
0,1,0,3,True,False,True,True,False,True,1,0,100,8,0,True,36.05,69911,12520,33,14,6,1,1,3
0,0,0,0,False,True,False,False,False,False,0,0,200,2,0,False,36.05,57391,-12520,19,-14,-6,-1,-1,-3
0,0,0,1,False,True,True,True,False,False,2,0,100,8,0,True,20.7666666667,44269,12814,30,21,7,2,0,1
0,0,0,0,False,False,False,False,False,True,0,0,200,1,0,False,20.7666666667,31455,-12814,9,-21,-7,-2,0,-1
0,0,0,4,False,True,True,True,False,True,2,0,100,9,0,True,38.1833333333,78354,6758,43,3,4,2,-1,4
0,1,0,0,True,False,False,False,False,False,0,0,200,5,0,False,38.1833333333,71596,-6758,40,-3,-4,-2,1,-4
0,1,0,3,True,True,True,True,False,True,3,0,200,11,0,True,28.7,60226,18225,22,11,11,3,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,28.7,42001,-18225,11,-11,-11,-3,-1,-3
0,1,0,4,True,False,True,True,False,False,4,0,200,11,0,True,34.0666666667,73550,12597,45,15,9,4,1,4
0,0,0,0,False,True,False,False,True,True,0,1,100,2,0,False,34.0666666667,60953,-12597,30,-15,-9,-4,-1,-4
0,1,0,3,False,True,False,False,True,True,1,1,100,9,0,True,43.3333333333,83664,6127,35,5,2,0,0,1
0,1,0,2,True,False,True,True,False,False,1,0,200,7,0,False,43.3333333333,77537,-6127,30,-5,-2,0,0,-1
0,0,0,2,False,True,True,False,True,True,0,1,200,4,0,True,26.3833333333,47677,12677,26,20,4,0,0,1
0,0,0,1,False,False,False,False,False,False,0,0,100,0,0,False,26.3833333333,35000,-12677,6,-20,-4,0,0,-1
0,0,0,0,False,False,False,False,True,True,0,1,100,5,0,True,20.5,38378,11355,13,8,5,0,0,0
0,0,0,0,False,True,False,False,False,False,0,0,200,0,0,False,20.5,27023,-11355,5,-8,-5,0,0,0
0,0,0,2,False,False,True,True,True,True,2,1,100,10,0,True,41.8333333333,87584,1953,50,-7,4,1,-1,-1
0,1,0,3,True,True,False,False,False,False,1,0,200,6,0,False,41.8333333333,85631,-1953,57,7,-4,-1,1,1
0,2,0,2,True,True,True,True,False,True,2,0,100,10,0,True,43.45,83116,11144,37,18,5,2,2,-1
0,0,0,3,False,False,False,False,False,False,0,0,200,5,0,False,43.45,71972,-11144,19,-18,-5,-2,-2,1
0,1,0,2,True,True,False,True,False,True,2,0,100,9,0,True,28.0,60233,12305,31,8,6,2,1,1
0,0,0,1,False,False,True,False,False,False,0,0,200,3,0,False,28.0,47928,-12305,23,-8,-6,-2,-1,-1
0,1,0,4,True,False,True,True,False,False,2,0,200,9,0,True,35.9666666667,83669,17493,69,36,5,2,1,4
0,0,0,0,False,True,False,False,False,True,0,0,100,4,0,False,35.9666666667,66176,-17493,33,-36,-5,-2,-1,-4
0,1,0,3,True,True,True,True,False,True,2,0,200,11,0,True,35.1,74016,17502,36,17,9,2,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,2,0,False,35.1,56514,-17502,19,-17,-9,-2,-1,-3
0,0,0,0,False,True,False,True,False,True,1,0,100,7,0,True,15.4666666667,30203,12931,14,13,7,1,0,0
0,0,0,0,False,False,False,False,False,False,0,0,200,0,0,False,15.4666666667,17272,-12931,1,-13,-7,-1,0,0
0,1,0,4,False,True,True,True,False,False,2,0,200,9,0,True,42.5,81851,7285,41,7,4,2,0,3
0,1,0,1,True,False,False,False,False,True,0,0,100,5,0,False,42.5,74566,-7285,34,-7,-4,-2,0,-3
0,0,0,4,False,False,True,True,False,False,1,0,100,8,0,True,37.25,75486,9261,45,12,5,1,-1,4
0,1,0,0,True,True,False,False,False,True,0,0,200,3,0,False,37.25,66225,-9261,33,-12,-5,-1,1,-4
0,1,0,4,True,False,False,True,False,True,3,0,100,10,0,True,34.9666666667,70061,8629,37,8,7,3,1,3
0,0,0,1,False,True,True,False,True,False,0,1,200,3,0,False,34.9666666667,61432,-8629,29,-8,-7,-3,-1,-3
0,0,0,1,False,True,True,True,False,True,1,0,200,7,0,True,23.45,47545,16068,36,26,7,1,0,1
0,0,0,0,False,False,False,False,False,False,0,0,100,0,0,False,23.45,31477,-16068,10,-26,-7,-1,0,-1
0,1,0,4,True,True,True,True,False,True,1,0,100,7,0,True,42.6333333333,76938,7795,34,19,3,1,1,3
0,0,0,1,False,False,False,False,False,False,0,0,200,4,0,False,42.6333333333,69143,-7795,15,-19,-3,-1,-1,-3
0,2,0,1,True,True,False,False,False,False,2,0,200,10,0,True,38.1166666667,81802,16141,48,11,4,0,2,-2
0,0,0,3,False,False,True,True,False,True,2,0,100,6,0,False,38.1166666667,65661,-16141,37,-11,-4,0,-2,2
0,0,0,4,False,False,True,True,False,True,1,0,200,6,0,True,28.1833333333,54221,13221,31,17,5,1,0,4
0,0,0,0,False,True,False,False,False,False,0,0,100,1,0,False,28.1833333333,41000,-13221,14,-17,-5,-1,0,-4
0,0,0,1,False,True,False,True,False,True,3,0,200,11,0,True,29.5333333333,59556,18862,36,29,9,3,0,-1
0,0,0,2,False,False,True,False,False,False,0,0,100,2,0,False,29.5333333333,40694,-18862,7,-29,-9,-3,0,1
0,0,0,3,False,True,True,True,True,True,2,1,100,10,0,True,29.35,57328,9560,25,6,9,2,0,2
0,0,0,1,False,False,False,False,False,False,0,0,200,1,0,False,29.35,47768,-9560,19,-6,-9,-2,0,-2
0,1,0,1,True,True,True,True,False,False,6,0,200,11,0,True,47.6,90476,5834,48,13,5,5,0,-2
0,1,0,3,False,False,False,False,False,True,1,0,100,6,0,False,47.6,84642,-5834,35,-13,-5,-5,0,2
0,0,0,2,False,False,False,True,False,False,1,0,100,7,0,True,33.1833333333,62975,9925,38,19,5,1,0,0
0,0,0,2,False,True,True,False,True,True,0,1,200,2,0,False,33.1833333333,53050,-9925,19,-19,-5,-1,0,0
0,2,0,3,True,False,False,False,False,False,1,0,100,8,0,True,43.7833333333,82765,771,35,-8,0,0,2,0
0,0,0,3,False,True,True,True,False,True,1,0,200,8,0,False,43.7833333333,81994,-771,43,8,0,0,-2,0
0,1,0,1,True,True,False,True,False,False,1,0,200,7,0,True,28.3833333333,55156,6582,26,4,2,0,1,-1
0,0,0,2,False,False,True,False,True,True,1,1,100,5,0,False,28.3833333333,48574,-6582,22,-4,-2,0,-1,1
0,1,0,1,True,True,False,True,False,True,1,0,200,9,0,True,33.2166666667,68937,12078,42,18,4,1,1,-1
0,0,0,2,False,False,True,False,False,False,0,0,100,5,0,False,33.2166666667,56859,-12078,24,-18,-4,-1,-1,1
0,0,0,2,False,False,True,False,True,True,0,1,200,5,0,True,20.3166666667,41473,10565,22,11,4,0,0,2
0,0,0,0,False,True,False,False,False,False,0,0,100,1,0,False,20.3166666667,30908,-10565,11,-11,-4,0,0,-2
0,1,0,3,True,False,True,True,False,True,1,0,200,9,0,True,35.65,64788,5032,24,1,7,1,1,2
0,0,0,1,False,True,False,False,False,False,0,0,100,2,0,False,35.65,59756,-5032,23,-1,-7,-1,-1,-2
0,0,0,2,False,True,True,True,True,False,2,1,100,11,0,True,30.5,67290,16511,51,28,9,2,0,2
0,0,0,0,False,False,False,False,False,True,0,0,200,2,0,False,30.5,50779,-16511,23,-28,-9,-2,0,-2
0,1,0,3,False,True,True,False,False,True,1,0,200,8,0,True,40.9666666667,83200,532,58,5,-1,0,0,2
0,1,0,1,True,False,False,True,True,False,1,1,100,9,0,False,40.9666666667,82668,-532,53,-5,1,0,0,-2
0,1,0,2,False,False,False,True,False,True,4,0,200,11,0,True,41.3166666667,84882,10482,39,5,6,4,0,-1
0,1,0,3,True,True,True,False,True,False,0,1,100,5,0,False,41.3166666667,74400,-10482,34,-5,-6,-4,0,1
0,1,0,2,True,True,True,True,False,True,3,0,200,11,0,True,34.3333333333,68733,15652,32,13,10,3,1,1
0,0,0,1,False,False,False,False,False,False,0,0,100,1,0,False,34.3333333333,53081,-15652,19,-13,-10,-3,-1,-1
0,1,0,3,True,True,True,True,False,True,1,0,200,6,0,True,35.2166666667,66926,9545,30,5,3,1,1,3
0,0,0,0,False,False,False,False,False,False,0,0,100,3,0,False,35.2166666667,57381,-9545,25,-5,-3,-1,-1,-3
0,0,0,1,False,False,False,True,False,False,1,0,200,6,0,True,28.1,53196,3114,34,7,1,1,0,-1
0,0,0,2,False,True,True,False,False,True,0,0,100,5,0,False,28.1,50082,-3114,27,-7,-1,-1,0,1
0,0,0,1,False,False,True,True,False,True,2,0,200,10,0,True,29.5,68129,20284,52,30,9,2,0,1
0,0,0,0,False,True,False,False,False,False,0,0,100,1,0,False,29.5,47845,-20284,22,-30,-9,-2,0,-1
0,1,0,3,True,True,True,True,False,True,3,0,200,11,0,True,31.8,69822,19731,49,26,10,3,1,2
0,0,0,1,False,False,False,False,False,False,0,0,100,1,0,False,31.8,50091,-19731,23,-26,-10,-3,-1,-2
